Responder_id,LanguagesWorkedWith
2896,HTML/CSS;JavaScript;Python
2897,Other(s):
2898,Dart;HTML/CSS;Java;Python
2899,HTML/CSS;Java;JavaScript;PHP;SQL
2900,HTML/CSS;Java;JavaScript;Kotlin
2901,C;C++;Objective-C;SQL;Swift
2902,HTML/CSS;JavaScript;PHP;SQL;Other(s):
2903,Java;JavaScript;Python;Scala;SQL
2904,C#;F#;HTML/CSS
2905,C;Java;Python
2906,Assembly;Bash/Shell/PowerShell;C++;C#;HTML/CSS;JavaScript;Python;R;SQL;Other(s):
2907,JavaScript;PHP;SQL
2908,HTML/CSS;JavaScript;PHP
2909,Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;Objective-C;SQL
2910,Java;JavaScript
2911,Assembly;Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;Java;JavaScript;SQL;VBA
2912,HTML/CSS;Java;JavaScript;PHP;Other(s):
2913,C#;HTML/CSS;JavaScript;SQL
2914,C#;HTML/CSS;JavaScript;PHP;SQL
2915,C#;JavaScript;SQL
2916,C++;Objective-C
2917,Bash/Shell/PowerShell;JavaScript;PHP;TypeScript
2918,HTML/CSS;JavaScript;Python;SQL;VBA
2919,C#;HTML/CSS
2920,Assembly;Bash/Shell/PowerShell;C;HTML/CSS;Java;Python
2921,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL
2922,HTML/CSS;Python
2923,HTML/CSS;Java;JavaScript
2924,Assembly;Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;SQL
2925,JavaScript;SQL;TypeScript
2926,Java;Python;Ruby;Scala
2927,HTML/CSS;JavaScript;PHP;SQL
2928,Assembly;C;C++;HTML/CSS;Java;Objective-C;Python;SQL
2929,Assembly;C++;C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL
2930,C#;HTML/CSS;JavaScript;SQL;Swift;TypeScript
2931,C#
2932,Java;Kotlin;Objective-C;Swift;Other(s):
2933,HTML/CSS;Java;JavaScript;PHP
2935,Bash/Shell/PowerShell;Go;HTML/CSS;Java;JavaScript;Python;Ruby;Rust;SQL;Swift;TypeScript;WebAssembly
2936,Assembly;C;C++;HTML/CSS;Java;JavaScript;Ruby
2937,Bash/Shell/PowerShell;Go;HTML/CSS;Kotlin;Python;SQL
2938,Bash/Shell/PowerShell;Objective-C;Python;Swift
2939,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;JavaScript;PHP;Ruby
2940,C++;Go
2941,Bash/Shell/PowerShell;C#;Go;HTML/CSS;JavaScript;PHP;Python;SQL;VBA
2942,HTML/CSS;JavaScript;PHP;SQL;TypeScript;Other(s):
2943,HTML/CSS;JavaScript;PHP;SQL;Other(s):
2944,C++;Dart;Go;HTML/CSS;SQL;VBA
2945,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
2946,C++;C#;HTML/CSS;Java;JavaScript;Kotlin;SQL;TypeScript
2947,HTML/CSS;Java;JavaScript;Python;SQL
2948,Bash/Shell/PowerShell;C++;C#;HTML/CSS;JavaScript
2949,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;SQL
2950,Java
2951,Assembly;Bash/Shell/PowerShell;C;C++;C#;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
2952,C++;Java;Python
2953,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL;TypeScript;VBA
2954,Clojure
2955,HTML/CSS;JavaScript;PHP;SQL
2956,Java;Python;Scala;SQL
2957,C#;SQL
2958,HTML/CSS;Java;JavaScript;Python;SQL
2959,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python
2960,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;Python;VBA
2961,C;HTML/CSS;Java;JavaScript;Python
2962,HTML/CSS;JavaScript;Python;SQL
2963,C;C++;Java;Kotlin;SQL;Other(s):
2964,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Kotlin;PHP;Python;SQL;TypeScript
2965,Java;JavaScript;SQL
2966,HTML/CSS;JavaScript
2967,Bash/Shell/PowerShell;Java;Python
2968,C++;HTML/CSS;JavaScript;PHP
2969,HTML/CSS;JavaScript;PHP;Ruby;SQL
2970,Python
2971,HTML/CSS;Java;Kotlin
2972,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;TypeScript
2973,Bash/Shell/PowerShell;Java;SQL
2974,C#;HTML/CSS;JavaScript;SQL;TypeScript
2975,Assembly;Bash/Shell/PowerShell;C;Dart;Java;Python;R;SQL
2976,Java;Kotlin
2977,Bash/Shell/PowerShell;HTML/CSS;PHP
2978,HTML/CSS;JavaScript;Python;TypeScript
2979,Bash/Shell/PowerShell;JavaScript
2980,Assembly;C;Python
2981,C;C++;Python
2982,C;C++;C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
2983,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Python;Ruby;SQL
2984,C#;Java
2985,Java;Kotlin;Python
2986,C;C++;HTML/CSS;PHP;Other(s):
2987,HTML/CSS;JavaScript;PHP
2988,C#;HTML/CSS;JavaScript;Rust;SQL;TypeScript
2989,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Ruby;SQL;TypeScript;Other(s):
2990,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript
2991,C;C++;HTML/CSS;Java;JavaScript;Python;VBA
2992,Dart;Go;JavaScript;Rust;WebAssembly
2993,C#;HTML/CSS;JavaScript;SQL;VBA
2994,Bash/Shell/PowerShell;C;HTML/CSS;Java;JavaScript;Python;Ruby;SQL;TypeScript
2995,C#;HTML/CSS;Java;JavaScript;Kotlin;SQL;TypeScript
2996,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;SQL
2997,HTML/CSS;Java;JavaScript
2998,HTML/CSS;Java;JavaScript;PHP;Python
2999,Bash/Shell/PowerShell;
